customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
3546-GHEAE,1,0,0,0,7,0,0,2,0,0,0,0,0,0,2,0,3,19.45,136.15,0
7361-YPXFS,0,1,0,0,28,0,1,0,0,1,1,1,0,0,0,0,0,64.45,1804.6000000000001,0
6557-BZXLQ,1,1,0,0,16,0,0,1,0,0,0,0,0,0,0,0,2,69.65,1114.4,0
2550-QHZGP,1,0,0,0,7,0,0,2,0,0,0,0,0,0,1,0,3,19.5,136.5,0
7519-JTWQH,0,0,0,0,69,0,1,1,0,1,1,1,1,1,2,1,0,110.5,7624.5,0
2538-OIMXF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,24.7,24.7,0
8543-MSDMF,1,0,0,0,3,0,0,0,1,0,1,0,1,1,0,1,2,77.4,232.20000000000002,0
9961-JBNMK,1,1,0,0,21,0,0,1,0,0,1,0,1,1,0,1,0,96.8,2032.8,1
1170-SASML,0,0,0,0,69,0,1,1,0,1,1,0,0,0,0,1,0,85.4,5892.6,0
4872-JCVCA,0,0,0,0,71,0,0,0,1,1,1,1,0,0,2,1,0,47.6,3379.6,0
5346-BZCHP,0,0,0,0,69,0,0,2,0,0,0,0,0,0,2,0,3,19.4,1338.6,0
2038-LLMLM,0,0,0,0,48,0,1,1,0,0,1,1,1,1,0,1,2,103.85,4984.799999999999,0
6173-ITPWD,1,0,0,0,47,0,1,1,0,1,1,0,0,0,0,1,0,83.35,3917.45,1
9734-UYXQI,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,49.4,98.8,1
1216-BGTSP,1,0,0,0,45,0,1,1,1,0,1,1,1,1,0,1,1,108.45,4880.25,0
4138-NAXED,1,0,0,0,51,0,1,1,0,1,0,0,0,0,0,0,0,81.0,4131.0,0
2189-UXTKY,0,0,0,0,22,0,1,0,1,0,0,1,1,1,0,1,2,79.2,1742.4,1
0744-BIKKF,1,0,0,0,72,0,1,0,1,1,1,1,1,1,2,0,0,86.65,6238.8,0
7483-IQWIB,1,0,0,0,37,0,1,1,0,1,1,0,1,0,0,1,2,92.95,3439.15,0
5248-KWLAR,1,0,0,0,71,0,1,0,1,1,1,1,1,1,2,0,2,90.35,6414.849999999999,0
4958-GZWIY,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2,48.7,340.90000000000003,1
7996-MHXLW,0,0,0,0,66,0,1,2,0,0,0,0,0,0,2,1,1,25.15,1659.8999999999999,0
7833-PKIHD,1,0,0,0,51,0,0,0,1,0,0,1,1,1,1,1,0,76.4,3896.4,0
7061-OVMIM,0,0,0,0,30,0,0,2,0,0,0,0,0,0,1,0,0,19.55,586.5,0
5153-RTHKF,0,0,0,0,34,0,1,1,0,0,0,0,1,0,0,0,2,85.35,2901.8999999999996,0
1852-QSWCD,1,0,0,0,64,0,1,2,0,0,0,0,0,0,2,1,3,24.8,1587.2,0
4832-VRBMR,1,1,0,0,65,0,1,1,0,1,1,0,1,1,1,1,0,103.15,6704.75,0
9079-LWTFD,1,0,0,0,47,0,1,1,1,1,0,1,1,0,0,0,3,100.75,4735.25,0
6356-ELRKD,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,2,95.6,95.6,1
8624-GIOUT,0,0,0,0,49,0,1,0,1,1,0,0,0,0,0,1,1,59.75,2927.75,1
3392-EHMNK,0,0,0,0,67,0,1,1,0,1,0,1,1,0,2,0,1,94.1,6304.7,0
5986-WWXDV,1,0,0,0,39,0,0,2,0,0,0,0,0,0,1,0,0,19.35,754.6500000000001,0
3061-BCKYI,1,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,3,19.9,278.59999999999997,0
6179-GJPSO,0,1,0,0,43,0,0,1,1,1,0,1,1,1,0,1,1,108.15,4650.45,1
7901-TBKJX,1,1,0,0,56,0,1,1,0,0,1,0,1,1,0,1,2,101.05,5658.8,0
7228-PAQPD,0,0,0,0,14,0,0,0,0,0,0,1,0,1,1,0,1,59.1,827.4,0
3177-LASXD,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,71.35,71.35,1
7746-QYVCO,1,0,0,0,16,0,0,0,1,1,0,0,0,0,1,1,3,55.85,893.6,0
5804-HYIEZ,1,0,0,0,70,0,1,1,1,1,0,0,1,1,0,1,2,106.05,7423.5,0
9919-FZDED,1,1,0,0,72,0,1,0,1,1,1,0,1,1,2,1,1,84.1,6055.2,0
5934-TSSAU,0,0,0,0,23,0,0,1,0,0,1,0,0,0,0,1,1,75.3,1731.8999999999999,0
3486-KHMLI,1,0,0,0,21,0,1,2,0,0,0,0,0,0,0,0,3,24.7,518.6999999999999,0
4897-QSUYC,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,20.15,20.15,1
1084-UQCHV,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,69.75,69.75,1
8290-YWKHZ,0,1,0,0,32,0,1,1,0,0,0,0,1,1,0,1,2,93.2,2982.4,1
2955-BJZHG,1,0,0,0,17,0,0,1,0,0,0,0,1,0,0,0,2,80.85,1374.4499999999998,1
3806-DXQOM,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,1,2,33.65,134.6,1
6784-XYJAE,0,0,0,0,36,0,1,0,0,0,1,0,0,0,1,0,2,55.8,2008.8,0
3933-DQPWX,0,0,0,0,50,0,0,0,0,1,1,1,0,0,2,0,1,39.7,1985.0000000000002,0
6661-EIPZC,0,0,0,0,48,0,0,0,0,0,0,1,0,0,0,1,1,29.5,1416.0,0
8957-THMOA,0,0,0,0,50,0,0,2,0,0,0,0,0,0,2,0,1,20.15,1007.4999999999999,0
2251-PYLPB,1,0,0,0,72,0,1,0,1,1,1,1,0,1,2,0,1,79.55,5727.599999999999,0
5555-RNPGT,1,0,0,0,10,0,1,2,0,0,0,0,0,0,0,0,1,24.8,248.0,0
1057-FOGLZ,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,3,19.65,353.7,0
9300-RENDD,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,79.95,79.95,1
0761-AETCS,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,19.3,19.3,1
8087-LGYHQ,1,0,0,0,9,0,0,1,0,0,1,0,1,1,0,1,2,94.05,846.4499999999999,0
4137-BTIKL,1,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,3,90.75,181.5,0
2190-BCXEC,0,0,0,0,40,0,1,1,0,0,0,1,0,0,0,1,1,78.85,3154.0,0
6227-FBDXH,1,0,0,0,69,0,1,1,0,0,1,0,1,1,1,0,0,99.5,6865.5,0
2153-MREFK,0,0,0,0,37,0,1,1,1,0,1,1,0,1,1,1,2,99.2,3670.4,1
2911-WDXMV,1,0,0,0,18,0,1,1,0,0,1,0,0,0,0,1,1,80.55,1449.8999999999999,0
7206-PQBBZ,1,1,0,0,11,0,0,1,0,0,0,0,0,0,0,1,2,70.2,772.2,0
3106-ULWFW,0,0,0,0,8,0,1,1,0,0,0,0,0,1,0,1,1,85.2,681.6,1
0925-VYDLG,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,2,75.25,225.75,1
4547-FZJWE,1,0,0,0,55,0,0,0,1,0,0,0,0,1,1,0,1,59.45,3269.75,0
7422-WNBTY,1,0,0,0,33,0,1,1,0,1,1,0,0,1,0,1,2,93.35,3080.5499999999997,0
0842-IWYCP,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,44.95,2067.7000000000003,0
3521-HTQTV,1,0,0,0,34,0,1,2,0,0,0,0,0,0,2,0,0,26.1,887.4000000000001,0
3744-ZBHON,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,20.2,60.599999999999994,0
3373-DIUUN,1,0,0,0,30,0,0,2,0,0,0,0,0,0,2,0,3,21.25,637.5,0
8383-SGHJU,0,0,0,0,33,0,1,0,1,0,0,1,0,0,1,0,2,59.4,1960.2,0
7607-QKKTJ,1,0,0,0,45,0,1,1,0,1,1,0,0,1,1,1,1,95.0,4275.0,0
7707-PYBBH,1,0,0,0,40,0,0,0,1,1,0,1,0,0,0,1,3,61.9,2476.0,0
8984-HPEMB,0,0,0,0,71,0,1,1,1,1,1,1,1,1,2,1,2,118.65,8424.15,0
4349-GFQHK,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,54.35,54.35,1
4139-DETXS,0,0,0,0,72,0,0,0,1,1,1,1,1,1,2,0,0,64.45,4640.400000000001,0
9779-DPNEJ,0,0,0,0,22,0,0,1,0,0,0,0,0,1,0,1,2,80.15,1763.3000000000002,0
9805-FILKB,1,0,0,0,46,0,0,2,0,0,0,0,0,0,1,1,0,20.2,929.1999999999999,0
5793-YOLJN,0,0,0,0,55,0,0,2,0,0,0,0,0,0,2,0,3,21.0,1155.0,0
0673-IGUQO,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.45,20.45,0
4123-FCVCB,0,0,0,0,12,0,1,0,0,0,0,1,1,1,1,1,3,75.85,910.1999999999999,0
8819-IMISP,1,0,0,0,31,0,1,1,0,1,0,0,0,0,0,1,2,80.45,2493.9500000000003,0
7802-EFKNY,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,24.95,124.75,1
8311-UEUAB,0,0,0,0,67,0,1,0,1,0,0,0,1,1,2,1,2,75.5,5058.5,0
5858-EAFCZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,44.45,44.45,0
8035-BUYVG,1,0,0,0,40,0,0,0,1,1,1,0,0,0,1,1,2,42.35,1694.0,1
1163-ONYEY,1,0,0,0,41,0,1,0,1,1,1,0,1,0,0,1,1,74.55,3056.5499999999997,0
9787-XVQIU,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,75.3,75.3,1
8945-MUQUF,1,0,0,0,51,0,1,1,1,1,0,0,1,0,1,1,2,94.8,4834.8,1
5656-MJEFC,1,0,0,0,42,0,0,0,1,0,1,1,1,0,2,0,1,48.15,2022.3,0
6082-OQFBA,1,0,0,0,23,0,0,2,0,0,0,0,0,0,1,0,3,19.65,451.95,0
8051-HJRLT,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55,1
8974-OVACP,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.15,20.15,0
4010-YLMVT,0,0,0,0,56,0,1,1,1,1,0,0,1,1,0,1,1,106.6,5969.599999999999,0
1379-FRVEB,1,0,0,0,15,0,1,1,0,1,0,0,1,0,0,1,2,91.0,1365.0,0
8612-GXIDD,1,0,0,0,12,0,1,2,0,0,0,0,0,0,2,1,0,25.4,304.79999999999995,0
6288-CHQJB,0,0,0,0,54,0,0,0,1,0,1,1,0,1,2,0,0,69.95,3777.3,0
8160-HOWOX,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,1,2,66.85,467.94999999999993,0
3023-GFLBR,0,0,0,0,33,0,1,1,0,0,0,0,0,1,0,0,1,86.15,2842.9500000000003,1
6648-INWPS,1,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,2,20.15,322.4,0
4223-BKEOR,0,0,0,0,21,0,0,0,1,0,1,0,0,1,1,0,3,64.85,1361.85,0
4079-VTGLK,1,1,0,0,30,0,1,0,0,0,1,0,1,1,2,0,2,74.85,2245.5,0
1763-WQFUK,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,50.5,151.5,0
1391-UBDAR,1,0,0,0,11,0,0,1,0,0,1,0,0,0,0,0,2,72.9,801.9000000000001,0
8894-JVDCV,0,0,0,0,62,0,1,1,1,1,1,1,1,1,1,1,1,115.05,7133.099999999999,0
2023-VQFDL,1,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,2,19.0,342.0,0
1345-GKDZZ,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,3,19.55,117.30000000000001,0
2014-MKGMH,0,0,0,0,46,0,1,1,0,0,1,0,1,1,1,1,2,101.1,4650.599999999999,0
5628-FCGYG,1,0,0,0,21,0,1,1,0,0,0,0,0,1,0,1,2,84.1,1766.1,0
2560-WBWXF,1,0,0,0,68,0,1,2,0,0,0,0,0,0,2,1,0,24.15,1642.1999999999998,0
0248-IPDFW,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,50.1,50.1,0
7978-DKUQH,0,0,0,0,25,0,0,1,0,0,1,0,0,0,0,1,2,74.6,1864.9999999999998,0
4335-UPJSI,0,0,0,0,24,0,0,2,0,0,0,0,0,0,2,0,3,19.75,474.0,0
0524-IAVZO,0,0,0,0,30,0,1,1,0,0,0,0,0,1,0,1,2,85.0,2550.0,1
2737-YNGYW,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,80.55,161.1,1
1784-EZDKJ,1,0,0,0,51,0,1,1,0,1,1,0,1,1,1,1,0,106.8,5446.8,0
9297-FVVDH,0,0,0,0,57,0,1,0,1,0,1,1,1,1,2,1,2,84.5,4816.5,0
8007-YYPWD,0,0,0,0,15,0,1,2,0,0,0,0,0,0,2,0,0,25.05,375.75,0
7101-HRBLJ,0,0,0,0,72,0,0,0,1,1,1,1,1,1,2,1,0,83.7,6026.400000000001,0
5159-YFPKQ,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,2,75.8,151.6,1
6635-CPNUN,1,0,0,0,28,0,1,1,0,1,1,0,1,0,0,0,1,96.6,2704.7999999999997,0
4021-RQSNY,1,1,0,0,29,0,1,1,0,0,1,0,1,1,0,1,2,98.5,2856.5,1
5453-YBTWV,1,0,0,0,70,0,0,1,1,1,1,1,1,0,2,1,1,101.1,7077.0,0
5039-LZRQT,0,0,0,0,13,0,0,2,0,0,0,0,0,0,1,0,3,20.2,262.59999999999997,0
2931-VUVJN,0,1,0,0,59,0,1,1,1,1,1,1,0,0,1,1,2,94.05,5548.95,0
9061-TIHDA,1,1,0,0,13,0,1,1,0,0,0,0,1,1,0,1,2,95.25,1238.25,1
8699-ASUFO,1,1,0,0,7,0,1,1,0,0,0,0,0,0,0,1,3,74.4,520.8000000000001,1
6418-PIQSP,0,0,0,0,62,0,0,0,1,0,1,1,1,1,2,0,3,81.0,5022.0,0
8220-OCUFY,0,0,0,0,21,0,0,0,1,0,1,1,0,0,1,1,2,60.25,1265.25,0
3995-WFCSM,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,60.85,121.7,0
1895-QTKDO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,43.95,43.95,0
2038-OEQZH,1,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,2,86.05,344.2,0
1178-PZGAB,0,0,0,0,19,0,0,2,0,0,0,0,0,0,1,0,1,20.25,384.75,0
7927-AUXBZ,0,0,0,0,30,0,0,1,0,0,0,1,1,0,0,0,2,85.15,2554.5,1
2626-VEEWG,1,0,0,0,67,0,0,2,0,0,0,0,0,0,2,1,1,19.4,1299.8,0
2878-RMWXY,1,1,0,0,72,0,1,1,1,1,1,0,0,1,2,1,1,102.65,7390.8,0
1657-DYMBM,1,0,0,0,53,0,0,2,0,0,0,0,0,0,2,0,1,19.9,1054.6999999999998,0
7311-MQJCH,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,2,19.55,97.75,0
7375-WMVMT,1,1,0,0,71,0,0,1,0,1,1,1,0,1,2,1,1,95.5,6780.5,0
1136-XGEQU,0,0,0,0,50,0,1,0,0,1,1,1,1,1,1,1,1,84.15,4207.5,0
2530-FMFXO,1,0,0,0,56,0,1,1,0,0,1,1,1,1,2,1,2,103.2,5779.2,0
6844-DZKRF,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,50.2,100.4,0
4695-WJZUE,0,1,0,0,2,0,1,1,0,0,1,0,0,1,0,1,2,88.55,177.1,1
7619-ODSGN,1,0,0,0,24,0,1,0,1,0,0,0,0,0,0,0,2,54.75,1314.0,1
5970-GHJAW,1,0,0,0,46,0,0,2,0,0,0,0,0,0,2,0,1,19.95,917.6999999999999,0
8879-XUAHX,1,0,0,0,71,0,1,1,1,1,1,1,1,1,2,1,2,116.25,8253.75,0
3689-MOZGR,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,1,2,31.2,904.8,0
4195-PNGZS,1,0,0,0,69,0,1,2,0,0,0,0,0,0,2,0,0,24.45,1687.05,0
5003-XZWWO,1,0,0,0,71,0,1,0,0,1,1,1,1,1,2,0,1,84.2,5978.2,0
3988-RQIXO,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,2,91.3,91.3,1
7622-FWGEW,1,1,0,0,56,0,0,0,1,1,1,1,1,1,2,1,0,85.65,4796.400000000001,0
6922-NCEDI,1,0,0,0,56,0,0,2,0,0,0,0,0,0,1,1,3,21.2,1187.2,0
2514-GINMM,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,79.5,79.5,1
9891-NQDBD,0,0,0,0,28,0,1,2,0,0,0,0,0,0,1,0,3,25.55,715.4,0
6131-IUNXN,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,3,20.2,383.8,0
8548-AWOFC,1,0,0,0,66,0,1,0,0,0,0,1,0,1,0,0,2,63.85,4214.1,0
9798-DRYDS,0,0,0,0,17,0,1,0,0,0,1,1,0,0,1,1,3,61.95,1053.15,0
8532-UEFWH,1,0,0,0,52,0,1,2,0,0,0,0,0,0,2,0,3,25.75,1339.0,0
6296-DDOOR,0,0,0,0,19,0,0,0,0,1,0,0,1,0,1,0,2,58.2,1105.8,0
7951-VRDVK,0,0,0,0,36,0,0,0,1,1,1,1,1,1,1,0,0,85.85,3090.6,0
5931-FLJJF,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,3,70.1,490.69999999999993,1
4815-YOSUK,1,0,0,0,72,0,1,1,1,1,1,1,0,1,1,1,1,104.9,7552.8,0
2659-VXMWZ,1,0,0,0,67,0,1,1,1,1,1,0,1,1,1,1,2,111.3,7457.099999999999,1
0380-NEAVX,1,1,0,0,34,0,0,1,0,1,1,0,1,1,1,1,2,99.85,3394.8999999999996,0
3207-OYBWH,1,1,0,0,57,0,1,1,0,1,1,0,0,1,0,1,0,95.25,5429.25,1
4285-GYRQC,0,0,0,0,7,0,0,1,0,0,1,0,1,0,0,1,2,86.25,603.75,1
7216-EWTRS,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,2,100.8,100.8,1
4365-MSDYN,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,1,0,19.55,156.4,0
7036-TYDEC,0,0,0,0,69,0,1,1,0,0,1,1,1,1,2,0,2,104.0,7176.0,0
5802-ADBRC,0,0,0,0,50,0,1,1,1,0,1,0,1,1,1,1,3,104.4,5220.0,0
8076-FEZKJ,1,0,0,0,10,0,0,2,0,0,0,0,0,0,1,0,3,19.5,195.0,0
5197-YPYBZ,0,0,0,0,12,0,1,2,0,0,0,0,0,0,2,0,1,25.25,303.0,0
8337-MSSXB,0,0,0,0,14,0,0,1,0,1,0,0,0,1,0,1,2,86.3,1208.2,1
4312-GVYNH,0,0,0,0,70,0,0,0,1,0,1,1,0,1,2,1,0,49.85,3489.5,0
8495-LJDFO,0,1,0,0,64,0,1,1,1,0,1,1,1,1,0,1,0,108.95,6972.8,0
0839-JTCUD,0,0,0,0,66,0,1,0,1,1,1,1,1,1,2,0,1,89.9,5933.400000000001,0
5494-WOZRZ,0,0,0,0,71,0,0,0,1,0,1,1,1,1,2,1,1,82.0,5822.0,0
1302-UHBDD,1,1,0,0,20,0,0,1,0,0,0,0,1,1,0,0,2,89.95,1799.0,0
2234-EOFPT,1,0,0,0,72,0,0,0,1,1,0,1,1,1,2,1,0,79.35,5713.2,0
8619-IJNDK,0,0,0,0,71,0,0,0,1,1,1,1,0,0,2,0,1,64.05,4547.55,0
8378-LKJAF,1,0,0,0,38,0,1,1,0,0,1,0,1,1,0,1,1,101.15,3843.7000000000003,0
8182-BJDSI,0,0,0,0,28,0,1,1,0,1,0,0,0,1,0,1,2,89.95,2518.6,1
2528-HFYZX,1,1,0,0,17,0,0,1,0,1,0,0,0,0,0,1,2,76.45,1299.65,1
1153-GNOLC,1,0,0,0,33,0,0,0,0,1,0,0,1,0,1,1,2,39.1,1290.3,0
3298-QEICA,0,0,0,0,23,0,0,0,1,0,0,1,0,0,2,0,3,34.6,795.8000000000001,0
0788-DXBFY,1,0,0,0,58,0,0,2,0,0,0,0,0,0,1,1,2,19.55,1133.9,0
3597-YASZG,0,1,0,0,70,0,1,1,0,1,0,1,1,1,2,1,0,104.45,7311.5,0
3496-LFSZU,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,70.5,282.0,0
5242-UOWHD,1,0,0,0,45,0,0,2,0,0,0,0,0,0,2,0,3,20.35,915.7500000000001,0
2482-CZGBB,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,1,2,70.0,700.0,1
6479-SZPLM,1,0,0,0,36,0,0,2,0,0,0,0,0,0,2,0,1,19.45,700.1999999999999,0
8097-VBQTZ,1,0,0,0,54,0,0,0,1,1,0,1,1,0,0,1,3,69.9,3774.6000000000004,0
4500-HKANN,1,0,0,0,23,0,1,0,0,1,0,1,0,0,2,0,3,59.7,1373.1000000000001,0
9917-KWRBE,0,0,0,0,41,0,1,0,1,1,1,0,1,0,1,1,1,78.35,3212.35,0
3420-ZDBMA,1,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,3,71.45,357.25,0
2212-LYASK,1,0,0,0,27,0,0,0,0,1,1,0,0,1,1,1,1,45.85,1237.95,0
1393-IMKZG,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,2,95.85,95.85,0
8069-RHUXK,0,0,0,0,67,0,0,0,1,0,0,1,0,0,2,0,1,35.7,2391.9,0
3398-GCPMU,0,1,0,0,72,0,1,0,1,1,1,1,1,1,2,1,1,89.55,6447.599999999999,0
2908-WGAXL,0,0,0,0,56,0,1,2,0,0,0,0,0,0,2,1,1,24.95,1397.2,0
3378-AJRAO,1,0,0,0,44,0,1,2,0,0,0,0,0,0,1,0,2,24.85,1093.4,0
1013-QCWAM,0,1,0,0,66,0,1,1,0,1,0,0,1,1,0,1,2,100.8,6652.8,0
0866-QLSIR,0,0,0,0,34,0,1,0,1,1,0,1,0,0,1,1,3,64.4,2189.6000000000004,1
6050-FFXES,0,0,0,0,69,0,1,1,0,0,1,1,1,1,2,0,0,105.35,7269.15,0
7181-BQYBV,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,2,102.45,102.45,1
0362-RAOQO,0,0,0,0,40,0,0,2,0,0,0,0,0,0,2,0,1,19.65,786.0,0
9554-DFKIC,1,0,0,0,30,0,1,0,1,0,0,0,0,0,0,1,0,54.45,1633.5,0
5527-ACHSO,0,0,0,0,11,0,0,0,0,0,0,1,1,1,0,0,3,70.5,775.5,0
0829-DDVLK,0,0,0,0,15,0,0,2,0,0,0,0,0,0,1,0,1,20.1,301.5,0
1399-UBQIU,1,0,0,0,11,0,0,0,0,0,1,0,1,1,0,1,2,69.35,762.8499999999999,0
1813-JLKWR,0,0,0,0,64,0,0,2,0,0,0,0,0,0,1,0,0,19.8,1267.2,0
0336-PIKEI,1,1,0,0,72,0,0,0,1,1,1,1,1,0,2,0,0,74.4,5356.8,0
7322-OCWHC,1,1,0,0,72,0,1,1,1,1,1,1,0,0,2,1,0,93.05,6699.599999999999,0
9537-VHDTA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,51.2,51.2,0
4957-TIALW,0,0,0,0,15,0,0,0,1,1,1,1,0,0,1,0,1,65.6,983.9999999999999,0
2054-PJOCK,0,0,0,0,60,0,1,0,0,0,1,1,1,1,1,0,1,80.55,4833.0,0
9150-HEPMB,1,0,0,0,56,0,0,0,1,0,1,0,0,0,1,0,3,52.7,2951.2000000000003,0
9030-QGZNL,0,0,0,0,8,0,0,2,0,0,0,0,0,0,2,0,3,20.85,166.8,0
6204-IEUXJ,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,80.1,240.29999999999998,1
3126-WQMGH,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,1,1,52.15,2555.35,0
4529-CKBCL,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,2,80.2,160.4,1
2506-CLAKW,0,0,0,0,6,0,0,1,1,1,1,1,0,1,0,1,0,98.15,588.9000000000001,1
7176-WRTNX,1,0,0,0,70,0,1,1,1,1,1,1,1,1,2,1,0,114.95,8046.5,0
1583-IHQZE,1,0,0,0,12,0,1,1,0,1,1,1,1,1,0,1,3,112.95,1355.4,1
5732-IKGQH,1,1,0,0,52,0,0,1,1,0,1,1,1,1,1,1,0,104.45,5431.400000000001,0
9239-GZHZE,0,0,0,0,72,0,1,1,1,1,1,1,1,1,2,1,1,113.65,8182.8,0
7205-BAIAD,0,0,0,0,40,0,0,2,0,0,0,0,0,0,2,1,0,20.6,824.0,0
0151-ONTOV,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,70.9,70.9,1
4140-MUHUG,0,1,0,0,3,0,0,1,0,0,1,0,1,0,0,1,2,86.85,260.54999999999995,1
0093-EXYQL,0,1,0,0,40,0,0,1,0,0,0,0,1,1,0,1,2,91.55,3662.0,0
8064-RAVOH,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,49.85,49.85,0
0219-QAERP,1,0,0,0,30,0,0,2,0,0,0,0,0,0,1,0,1,19.8,594.0,0
0320-JDNQG,1,0,0,0,23,0,0,1,1,0,0,1,1,1,0,1,2,99.85,2296.5499999999997,1
7180-PISOG,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1
9168-INPSZ,0,1,0,0,44,0,1,1,0,0,1,1,1,1,0,0,2,104.15,4582.6,0
3571-RFHAR,1,0,0,0,65,0,1,1,0,1,1,1,1,1,0,1,2,109.15,7094.75,1
0015-UOCOJ,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,1,2,48.2,337.40000000000003,0
5334-AFQJB,1,1,0,0,72,0,1,2,0,0,0,0,0,0,2,1,1,25.1,1807.2,0
2754-SDJRD,0,1,0,0,8,0,1,1,0,0,0,1,1,1,0,1,1,100.15,801.2,0
9578-VRMNM,0,0,0,0,16,0,1,0,0,0,1,0,0,1,0,1,1,65.2,1043.2,1
1587-FKLZB,1,1,0,0,66,0,1,1,0,0,1,0,1,1,0,1,1,99.5,6567.0,1
6140-QNRQQ,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,71.55,71.55,1
8963-JLGJT,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,3,55.9,167.7,0
4307-KTUMW,1,0,0,0,53,0,1,1,1,0,1,0,0,1,0,0,2,93.9,4976.700000000001,1
1465-LNTLJ,1,1,0,0,8,0,0,0,0,0,1,1,0,1,0,1,1,64.4,515.2,0
5440-FLBQG,1,1,0,0,69,0,1,1,0,1,1,1,1,1,2,1,0,108.4,7479.6,1
2135-DQWAQ,0,0,0,0,5,0,0,1,0,1,0,0,1,0,0,1,3,85.3,426.5,0
4056-QHXHZ,0,0,0,0,72,0,1,1,1,0,1,1,1,1,2,0,3,107.45,7736.400000000001,0
7470-MCQTK,0,0,0,0,13,0,0,0,0,0,1,0,1,1,0,1,0,48.75,633.75,1
7488-MXJIV,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,1,2,85.65,342.6,1
7401-JIXNM,0,0,0,0,54,0,1,0,1,1,1,1,1,1,2,0,1,91.3,4930.2,0
9339-FIIJL,1,0,0,0,72,0,1,0,0,1,1,1,1,1,2,0,0,85.95,6188.400000000001,0
2027-FECZV,1,0,0,0,12,0,1,1,0,1,1,0,1,1,0,1,2,106.7,1280.4,1
